"","sub_id","BFI_target_group","group_cond","opin_pol_combined","identification","self","Targ","stereo","EDBFI_number","self_c","stereo_c","identification_c"
"3059",69,"Anti","In-group","2",5,3,3,3,19,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3060",69,"Anti","In-group","2",5,3,3,3,19,-0.373291841428765,-0.0738936256597644,1.60860725177906
"3061",70,"Anti","Out-group","1",4,4,2,2,1,0.626708158571235,-1.07389362565976,0.608607251779058
"3062",70,"Anti","Out-group","1",4,5,5,4,20,1.62670815857124,0.926106374340236,0.608607251779058
"3063",70,"Anti","Out-group","1",4,4,2,2,1,0.626708158571235,-1.07389362565976,0.608607251779058
"3064",70,"Anti","Out-group","1",4,5,5,4,20,1.62670815857124,0.926106374340236,0.608607251779058
"3065",70,"Anti","Out-group","1",4,4,4,2,21,0.626708158571235,-1.07389362565976,0.608607251779058
"3066",70,"Anti","Out-group","1",4,4,4,2,21,0.626708158571235,-1.07389362565976,0.608607251779058
"3067",70,"Anti","Out-group","1",4,5,5,2,22,1.62670815857124,-1.07389362565976,0.608607251779058
"3068",70,"Anti","Out-group","1",4,5,5,2,22,1.62670815857124,-1.07389362565976,0.608607251779058
"3069",70,"Anti","Out-group","1",4,4,3,2,23,0.626708158571235,-1.07389362565976,0.608607251779058
"3070",70,"Anti","Out-group","1",4,4,3,2,23,0.626708158571235,-1.07389362565976,0.608607251779058
"3071",70,"Anti","Out-group","1",4,4,2,3,24,0.626708158571235,-0.0738936256597644,0.608607251779058
"3072",70,"Anti","Out-group","1",4,4,2,3,24,0.626708158571235,-0.0738936256597644,0.608607251779058
"3073",70,"Anti","Out-group","1",4,5,4,5,2,1.62670815857124,1.92610637434024,0.608607251779058
"3074",70,"Anti","Out-group","1",4,5,4,5,2,1.62670815857124,1.92610637434024,0.608607251779058
"3075",70,"Anti","Out-group","1",4,2,4,3,3,-1.37329184142876,-0.0738936256597644,0.608607251779058
"3076",70,"Anti","Out-group","1",4,2,4,3,3,-1.37329184142876,-0.0738936256597644,0.608607251779058
"3077",70,"Anti","Out-group","1",4,3,2,4,4,-0.373291841428765,0.926106374340236,0.608607251779058
"3078",70,"Anti","Out-group","1",4,3,2,4,4,-0.373291841428765,0.926106374340236,0.608607251779058
"3079",70,"Anti","Out-group","1",4,4,4,4,5,0.626708158571235,0.926106374340236,0.608607251779058
"3080",70,"Anti","Out-group","1",4,4,4,4,5,0.626708158571235,0.926106374340236,0.608607251779058
"3081",70,"Anti","Out-group","1",4,4,4,4,6,0.626708158571235,0.926106374340236,0.608607251779058
"3082",70,"Anti","Out-group","1",4,4,4,4,6,0.626708158571235,0.926106374340236,0.608607251779058
"3083",70,"Anti","Out-group","1",4,1,5,1,7,-2.37329184142876,-2.07389362565976,0.608607251779058
"3084",70,"Anti","Out-group","1",4,1,5,1,7,-2.37329184142876,-2.07389362565976,0.608607251779058
